NAME,B2,B3,B4
vegetation.tree.quercus.ilex.vswir.jpl232.jpl.asd.spectrum,0.09152043898315083,0.10636038501054848,0.09406628693594267
nonphotosyntheticvegetation.bark.pinus.coulteri.vswir.vh342.ucsb.asd.spectrum,0.0734365107187315,0.09762316795882274,0.12561098632384973
vegetation.tree.rubus.occidentalis.vswir.ruoc-1-71.ucsb.asd.spectrum,0.057993006778217344,0.1324541859822808,0.047523310319177337
vegetation.tree.quercus.rubra.vswir.jpl189.jpl.asd.spectrum,0.06795875979775637,0.09742583716987961,0.07875705058106683
vegetation.shrub.umbellularia.californica.vswir.vh025.ucsb.asd.spectrum,0.08011687209569326,0.13798371744428498,0.07660566916517231
vegetation.tree.quercus.agrifolia.vswir.vh080.ucsb.asd.spectrum,0.08071221842603843,0.1111980721654223,0.07830646275615281
vegetation.tree.quercus.lobata.vswir.vh186.ucsb.asd.spectrum,0.07334536832309506,0.11586834477018189,0.07290130782644177
vegetation.tree.jacaranda.mimosifolia.vswir.jpl201.jpl.asd.spectrum,0.035934140420484845,0.07628998444595841,0.03401843631532265
vegetation.tree.ficus.thonningii.vswir.jpl101.jpl.asd.spectrum,0.1288034026263742,0.15184551502956814,0.132606457973202
nonphotosyntheticvegetation.bark.acer.rubrum.vswir.acru-1-81.ucsb.asd.spectrum,0.08869035089350209,0.1167821289383946,0.11767746586720389
vegetation.shrub.arctostaphylos.glandulosa.vswir.vh227.ucsb.asd.spectrum,0.10203347410076574,0.18625756680077807,0.1070550782668266
nonphotosyntheticvegetation.leaves.quercus.species.vswir.vh319.ucsb.asd.spectrum,0.146364189390942,0.2028852613149342,0.2975423238203531
vegetation.shrub.calocedrus.decrruens.vswir.vh252.ucsb.asd.spectrum,0.07630894294030537,0.14249683386057688,0.06901922286451326
nonphotosyntheticvegetation.bark.pinus.strobus.vswir.pist-1-83.ucsb.asd.spectrum,0.0688381917421908,0.09083624571197041,0.16761706226829504
nonphotosyntheticvegetation.lichen.lichen.species.vswir.vh296.ucsb.asd.spectrum,0.10566682263997726,0.16903817117519487,0.1778657964964126
vegetation.tree.quercus.suber.vswir.jpl248.jpl.asd.spectrum,0.07994828777095403,0.11360411627227855,0.07807614507299793
vegetation.tree.pinus.ponderosa.vswir.vh261.ucsb.asd.spectrum,0.08124316565240113,0.14637650516849604,0.07616845243281976
vegetation.tree.acer.rubrum.vswir.acru-2-17.ucsb.asd.spectrum,0.09092368261322357,0.12185863267095078,0.08831716975871853
vegetation.shrub.ceanothus.spinosus.vswir.vh009.ucsb.asd.spectrum,0.08004450061480371,0.1102696712866672,0.07735500133138687
nonphotosyntheticvegetation.needles.abies.concolor.vswir.vh326.ucsb.asd.spectrum,0.10709919379808648,0.14123326879541445,0.23751246246342822
vegetation.shrub.baccharis.pilularis.vswir.vh099.ucsb.asd.spectrum,0.07467005725640259,0.1425737067548438,0.07044739518237023
