NAME,X,Y,Z
vegetation.shrub.calocedrus.decrruens.vswir.vh050.ucsb.asd.spectrum,0.11880134643677014,0.1458524455907928,0.06945802703732169
vegetation.shrub.calocedrus.decrruens.vswir.vh055.ucsb.asd.spectrum,0.0893078541685181,0.1082566658307979,0.05904220376440728
vegetation.shrub.calocedrus.decrruens.vswir.vh056.ucsb.asd.spectrum,0.10486947484168932,0.12963498766093437,0.06648095031817072
vegetation.shrub.calocedrus.decrruens.vswir.vh059.ucsb.asd.spectrum,0.10885147408394419,0.12992463268011983,0.06402075597641503
vegetation.shrub.calocedrus.decrruens.vswir.vh060.ucsb.asd.spectrum,0.08393811067208794,0.10110246005702156,0.05528759546464838
vegetation.shrub.calocedrus.decrruens.vswir.vh145.ucsb.asd.spectrum,0.09527563015636775,0.11619161258797166,0.05815877409847679
vegetation.shrub.calocedrus.decrruens.vswir.vh146.ucsb.asd.spectrum,0.12469217994844328,0.15654905519463286,0.06545461391541918
vegetation.shrub.calocedrus.decrruens.vswir.vh151.ucsb.asd.spectrum,0.11753556759316697,0.1412461322623561,0.08291319274676033
vegetation.shrub.calocedrus.decrruens.vswir.vh152.ucsb.asd.spectrum,0.10212093735344398,0.1292116281401923,0.06107465582666817
vegetation.shrub.calocedrus.decrruens.vswir.vh155.ucsb.asd.spectrum,0.09445258823333366,0.11293905364621712,0.07234137163721821
vegetation.shrub.calocedrus.decrruens.vswir.vh156.ucsb.asd.spectrum,0.0878686581746656,0.10709252395796218,0.06728860708100998
vegetation.shrub.calocedrus.decrruens.vswir.vh241.ucsb.asd.spectrum,0.11912173743204789,0.14031348262581592,0.08421491347669816
vegetation.shrub.calocedrus.decrruens.vswir.vh242.ucsb.asd.spectrum,0.09572634803712844,0.11296085850130584,0.06238280392229608
vegetation.shrub.calocedrus.decrruens.vswir.vh247.ucsb.asd.spectrum,0.10425827924297477,0.12587138921290336,0.06966299418145352
vegetation.shrub.calocedrus.decrruens.vswir.vh248.ucsb.asd.spectrum,0.10793890102517785,0.13358772291195836,0.06692009969136
vegetation.shrub.calocedrus.decrruens.vswir.vh251.ucsb.asd.spectrum,0.08140953696797039,0.09718913109170864,0.05911302635248894
